effect,group,term,estimate,std.error,statistic,df,p.value,rep,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
ran_pars,Residual,sd__Observation,194.48414227155337,NA,NA,NA,NA,785,"Model failed to converge with max|grad| = 0.00211583 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),776.3596838126017,26.378473279675998,29.43156245554093,33.2149523151659,2.255583028183734e-25,786,,20,15,800,100,100,80,40,0.2,200
fixed,NA,cat,173.45119366748756,33.35333154414278,5.200415839656879,29.637408102082443,1.367936261466219e-5,786,,20,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.47592365239105,NA,NA,NA,NA,786,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),91.40161818657067,NA,NA,NA,NA,786,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,0.09759630168763028,NA,NA,NA,NA,786,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,786,,20,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.34097575562387,NA,NA,NA,NA,786,,20,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),827.6881817315162,24.35574117020524,33.98328861960646,47.29009330512562,6.995717235345549e-35,787,,20,20,800,100,100,80,40,0.2,200
fixed,NA,cat,145.11233259836195,39.591081541841895,3.665278313879851,41.28674306501048,6.981951058341715e-4,787,,20,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),111.89575596479617,NA,NA,NA,NA,787,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),67.26473699334304,NA,NA,NA,NA,787,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.62156304060708,NA,NA,NA,NA,787,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4889199418535279,NA,NA,NA,NA,787,,20,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,207.76598516123897,NA,NA,NA,NA,787,,20,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),823.5975110688637,24.710601689423342,33.32972306463022,33.574891142111774,2.5923064906139084e-27,788,,20,25,800,100,100,80,40,0.2,200
fixed,NA,cat,162.10967491844124,28.386920803860995,5.710717130559373,49.54685027666215,6.304427729827063e-7,788,,20,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),89.11336513430584,NA,NA,NA,NA,788,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.46171327697688,NA,NA,NA,NA,788,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,0.7244737755602078,NA,NA,NA,NA,788,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-1,NA,NA,NA,NA,788,,20,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,206.45561385397832,NA,NA,NA,NA,788,,20,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),844.6419221653506,36.247026807923,23.302378058239135,30.947785507730966,3.465315623323076e-21,789,,30,10,800,100,100,80,40,0.2,200
fixed,NA,cat,97.26040261229032,63.9908085362139,1.51991207545453,20.61060113174548,0.1437260482030979,789,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),96.47297992268179,NA,NA,NA,NA,789,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.10413877144759,NA,NA,NA,NA,789,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.545548579964181,NA,NA,NA,NA,789,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),136.4755054812436,NA,NA,NA,NA,789,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,208.32797808866738,NA,NA,NA,NA,789,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),786.9121125721122,21.354453233501136,36.850023925576075,49.20981497858363,1.6959156189959522e-37,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,162.5927197443836,30.40463830045786,5.34762881036921,30.22179014235429,8.5403107123383e-6,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),74.8978345472864,NA,NA,NA,NA,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.57404796392247,NA,NA,NA,NA,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,16.90070252468386,NA,NA,NA,NA,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999882781438426,NA,NA,NA,NA,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.82114203819228,NA,NA,NA,NA,790,"Model failed to converge with max|grad| = 0.00606373 (tol = 0.002, component 1)",30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),790.5825392935318,22.59777613183825,34.984970852050864,54.88165292925041,3.290342116532005e-39,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,78.04652168693698,30.035278578386144,2.598495015894425,39.76735056391117,0.013069622104453553,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),87.23103952307103,NA,NA,NA,NA,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.53833457648959,NA,NA,NA,NA,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,6.146048375884063,NA,NA,NA,NA,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999969137509589,NA,NA,NA,NA,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.89026572710407,NA,NA,NA,NA,791,Model failed to converge with 1 negative eigenvalue: -4.0e+00,30,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),831.8353994569997,20.56801766425637,40.44314882627627,62.04319771625622,2.6824215193213017e-46,792,,30,25,800,100,100,80,40,0.2,200
fixed,NA,cat,167.91474454150645,29.551042176675395,5.682193661313284,53.16072116995309,5.725090254067793e-7,792,,30,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.08105853577844,NA,NA,NA,NA,792,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.08653657823292,NA,NA,NA,NA,792,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,41.62723138022457,NA,NA,NA,NA,792,,30,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.28871765103830355,NA,NA,NA,NA,792,,30,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.68965590361375,NA,NA,NA,NA,792,,30,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),786.3316976750184,32.925390333747515,23.882228569027852,28.520223528663898,2.1178748628898473e-20,793,,40,10,800,100,100,80,40,0.2,200
fixed,NA,cat,165.51217207184226,59.699072657324436,2.772441257536614,20.06934021946764,0.011726199655359051,793,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.43686418406786,NA,NA,NA,NA,793,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,19.760421348870693,NA,NA,NA,NA,793,,40,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,793,,40,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),129.3676283372078,NA,NA,NA,NA,793,,40,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.4801059212157,NA,NA,NA,NA,793,,40,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),791.6819706858963,19.90221225390915,39.77859147444254,54.67759662213183,4.7802830340184124e-42,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
fixed,NA,cat,140.8623339963863,32.35555627849388,4.353574785855708,33.37573521447703,1.1983644451732998e-4,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.20211139950831,NA,NA,NA,NA,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,54.42309598922203,NA,NA,NA,NA,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.00861465126450398,NA,NA,NA,NA,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.51313436953366,NA,NA,NA,NA,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.37531458783118,NA,NA,NA,NA,794,"Model failed to converge with max|grad| = 0.00216325 (tol = 0.002, component 1)",40,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),782.9130351817695,20.973929368500816,37.32791416555299,68.45813508847023,3.063095880421994e-47,795,,40,20,800,100,100,80,40,0.2,200
fixed,NA,cat,69.82101597997544,33.42819004583156,2.0886867007830117,40.21345136749222,0.04311030467503985,795,,40,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.43549875886673,NA,NA,NA,NA,795,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.80252223783256,NA,NA,NA,NA,795,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,20.713084869597004,NA,NA,NA,NA,795,,40,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5800620596945332,NA,NA,NA,NA,795,,40,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.97893981497964,NA,NA,NA,NA,795,,40,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),785.1653245525749,19.115761292950054,41.07423777268793,80.04686919999773,1.4796848955355251e-55,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
fixed,NA,cat,64.3536325728407,29.787030629679137,2.160458132698872,50.48178743802481,0.035508211851015006,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.76910375133345,NA,NA,NA,NA,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),76.60987460628289,NA,NA,NA,NA,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,22.383175124464827,NA,NA,NA,NA,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6715944066007681,NA,NA,NA,NA,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.03043383475472,NA,NA,NA,NA,796,"Model failed to converge with max|grad| = 0.00539658 (tol = 0.002, component 1)",40,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),805.8279259168686,27.10048088854342,29.7348201764762,33.460334528209295,1.212932295516704e-25,797,,50,10,800,100,100,80,40,0.2,200
fixed,NA,cat,112.24124192400203,47.35114944591599,2.370401632006903,20.83801365567668,0.027498604395575492,797,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),96.81896298310184,NA,NA,NA,NA,797,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,52.10567326979508,NA,NA,NA,NA,797,,50,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.395758455490032,NA,NA,NA,NA,797,,50,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.6462090046282,NA,NA,NA,NA,797,,50,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.18365534428267,NA,NA,NA,NA,797,,50,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),822.578542937976,24.64548531921544,33.37643922542816,44.13267746539044,5.931753959885571e-33,798,,50,15,800,100,100,80,40,0.2,200
fixed,NA,cat,113.03353377450914,44.570996892215256,2.536033332345131,31.114706421195123,0.016446862255385452,798,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),77.7871317799963,NA,NA,NA,NA,798,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.299562432582704,NA,NA,NA,NA,798,,50,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.22666322569287864,NA,NA,NA,NA,798,,50,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),117.38793300318358,NA,NA,NA,NA,798,,50,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.44091708190678,NA,NA,NA,NA,798,,50,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),774.469630510083,21.065520802331854,36.764798638368006,58.6521411470108,3.3475251096242365e-42,799,,50,20,800,100,100,80,40,0.2,200
fixed,NA,cat,54.0030350856506,37.84073484074607,1.4271138050813252,41.214863720167365,0.16107981901844248,799,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),67.88994055701484,NA,NA,NA,NA,799,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,35.79110846326741,NA,NA,NA,NA,799,,50,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5574287724895625,NA,NA,NA,NA,799,,50,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),115.13953351517874,NA,NA,NA,NA,799,,50,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.73605378434056,NA,NA,NA,NA,799,,50,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),809.0473536172034,19.145211363839945,42.258470707995,79.48155579130983,3.133263978965824e-56,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
fixed,NA,cat,80.60252818645743,32.84357366864998,2.454133919762653,51.226792621630004,0.017560761008688898,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),111.8659497761543,NA,NA,NA,NA,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.09287047084574,NA,NA,NA,NA,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,29.051297050509497,NA,NA,NA,NA,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.17829127249557294,NA,NA,NA,NA,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,194.77794500419094,NA,NA,NA,NA,800,"Model failed to converge with max|grad| = 0.00368825 (tol = 0.002, component 1)",50,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),834.3102578997085,38.441486119872,21.703381999803042,16.230521554893233,2.0270228008492748e-13,801,,10,10,800,100,100,80,40,0.2,200
fixed,NA,cat,103.51013083003122,54.46564242929789,1.9004665365766724,17.42785918683207,0.07404382116660385,801,,10,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.03249096005682,NA,NA,NA,NA,801,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.22861219908886,NA,NA,NA,NA,801,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,67.67285630789151,NA,NA,NA,NA,801,,10,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.21136836250531646,NA,NA,NA,NA,801,,10,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.81040343434952,NA,NA,NA,NA,801,,10,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),747.5657147274478,27.72399524733326,26.96457375851539,18.220725651500278,3.861211847843761e-16,802,,10,15,800,100,100,80,40,0.2,200
fixed,NA,cat,55.338806498601315,41.7458671710395,1.3256116173576984,23.240139186685845,0.19785231631810515,802,,10,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.54851187493885,NA,NA,NA,NA,802,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),64.62531815258183,NA,NA,NA,NA,802,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,58.20742860618544,NA,NA,NA,NA,802,,10,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.039299480546305915,NA,NA,NA,NA,802,,10,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,179.18577653488225,NA,NA,NA,NA,802,,10,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),775.4682119123617,26.30958604316906,29.474740143762233,21.156581118070285,1.150081118449244e-18,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
fixed,NA,cat,36.3050225502716,37.5142633271964,0.9677658397186718,39.55476936404159,0.3390417223480513,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),101.1931247630487,NA,NA,NA,NA,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),58.5105565244917,NA,NA,NA,NA,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,8.908856185189226,NA,NA,NA,NA,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9998483145278912,NA,NA,NA,NA,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,193.7468273800642,NA,NA,NA,NA,803,"Model failed to converge with max|grad| = 0.00287333 (tol = 0.002, component 1)",10,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),837.384258940644,29.58298739484492,28.30627778608205,18.033751466776014,2.1288489250068907e-16,804,,10,25,800,100,100,80,40,0.2,200
fixed,NA,cat,138.56604844479278,36.12280805825733,3.835971118893065,49.198735985556354,3.567533218525506e-4,804,,10,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),110.41859265980462,NA,NA,NA,NA,804,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.27221906197744,NA,NA,NA,NA,804,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,10.387347570776864,NA,NA,NA,NA,804,,10,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,804,,10,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.58905113392888,NA,NA,NA,NA,804,,10,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),804.8324668869107,33.686401273202186,23.891909983485284,29.897162200670714,4.923031322679721e-21,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
fixed,NA,cat,-2.9561181385677977,57.58370666494112,-0.05133601690089848,20.588915665569697,0.9595525710689972,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),118.61196174494277,NA,NA,NA,NA,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.4623513224666,NA,NA,NA,NA,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.84884314881631,NA,NA,NA,NA,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.999967295593,NA,NA,NA,NA,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,207.48422424175962,NA,NA,NA,NA,805,"Model failed to converge with max|grad| = 0.00403673 (tol = 0.002, component 1)",20,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),805.1952338717817,24.54816729627907,32.800625160878326,39.00307351734546,5.1780570276680486e-30,806,,20,15,800,100,100,80,40,0.2,200
fixed,NA,cat,172.11102788434897,44.03148754205829,3.9088170191831657,33.26248428144584,4.313790178517468e-4,806,,20,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.97907541007793,NA,NA,NA,NA,806,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),56.418789189993014,NA,NA,NA,NA,806,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,57.434794240945116,NA,NA,NA,NA,806,,20,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999993747516777,NA,NA,NA,NA,806,,20,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.57757454645483,NA,NA,NA,NA,806,,20,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),746.6022975094776,26.733962006946722,27.927109992730433,32.77606764283866,1.9871498280111055e-24,807,,20,20,800,100,100,80,40,0.2,200
fixed,NA,cat,109.33570752021991,31.08898259954701,3.516863479534162,39.956575459848324,0.0011039886664655808,807,,20,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),86.12405825980048,NA,NA,NA,NA,807,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),97.52383483900773,NA,NA,NA,NA,807,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,14.061019209665231,NA,NA,NA,NA,807,,20,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.9999980502866093,NA,NA,NA,NA,807,,20,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,207.31805753501317,NA,NA,NA,NA,807,,20,20,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),782.1138074559511,24.957788073071924,31.337464889358877,38.38950652528012,5.897412894172414e-29,808,,20,25,800,100,100,80,40,0.2,200
fixed,NA,cat,116.80310237571291,31.57196812831066,3.6995825506036564,47.309177489108215,5.619930485766933e-4,808,,20,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.808465574281,NA,NA,NA,NA,808,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.07807735084133,NA,NA,NA,NA,808,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,20.853172668657848,NA,NA,NA,NA,808,,20,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4407704121316418,NA,NA,NA,NA,808,,20,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.28257032237732,NA,NA,NA,NA,808,,20,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),829.8869615394816,21.536077069597404,38.53473215467999,33.238767485832376,3.6276564796631233e-29,809,,30,10,800,100,100,80,40,0.2,200
fixed,NA,cat,82.92300232807871,34.60450537243677,2.3963065339500176,19.871104217601413,0.026522301943370352,809,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),70.23664055309877,NA,NA,NA,NA,809,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,0.763283141517229,NA,NA,NA,NA,809,,30,10,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-1,NA,NA,NA,NA,809,,30,10,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),67.4874227528672,NA,NA,NA,NA,809,,30,10,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,207.3192921803318,NA,NA,NA,NA,809,,30,10,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),805.320229988426,24.794874077558575,32.479303079716296,45.162113622187846,5.874212469965294e-33,810,,30,15,800,100,100,80,40,0.2,200
fixed,NA,cat,94.98543505278725,43.366467394941424,2.1902968066950974,31.68221471483945,0.03598054265698654,810,,30,15,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),110.1635596011542,NA,NA,NA,NA,810,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.95666214908404,NA,NA,NA,NA,810,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,47.12705680415526,NA,NA,NA,NA,810,,30,15,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6982872507392108,NA,NA,NA,NA,810,,30,15,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,205.93413796319305,NA,NA,NA,NA,810,,30,15,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),788.3689464410276,21.226167995509858,37.141369398743926,59.90600141184366,4.6130844949782495e-43,811,,30,20,800,100,100,80,40,0.2,200
fixed,NA,cat,89.1419889432458,32.97836711997987,2.7030443508295874,41.957408559624405,0.009876982760540326,811,,30,20,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.44824021879289,NA,NA,NA,NA,811,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.70868258359707,NA,NA,NA,NA,811,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.57945668808682,NA,NA,NA,NA,811,,30,20,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.8575271815831854,NA,NA,NA,NA,811,,30,20,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,195.13346140691118,NA,NA,NA,NA,811,,30,20,800,100,100,80,40,0.2,200
