effect,group,term,estimate,std.error,statistic,df,p.value,warnings,nsubj,nitem,b0,b1,I0i_sd,S0s_sd,S1s_sd,scor,err_sd
fixed,NA,(Intercept),790.1813383321844,17.847649096387624,44.273693082195216,65.69630494223114,1.2171352964709594e-50,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,54.40358651898555,33.263590058692905,1.6355296112954605,50.39480734102004,0.10816962219794343,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),65.6807449152743,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.09345011199124033,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,22.06925605107183,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),115.65275584439976,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.59225882959745,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),809.121228056087,15.468470985062874,52.30777035670913,92.2320187810023,2.328314498464671e-70,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,97.26190352298701,26.046288761406853,3.734194318965753,51.89238054295445,4.691349523783537e-4,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),85.54512552312264,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3958176546998116,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.461339819066936,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),88.84135376355607,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.95549804411374,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),788.0621403023158,16.299626844874336,48.348477410090766,78.00329505971163,6.509711127738936e-60,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,76.82261009171133,28.808536346915005,2.6666613383827102,50.12886651233958,0.010286550506996187,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),76.53599244149802,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,1,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,12.372351769872004,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.67805480246317,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.76769408352567,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),790.8368726104829,16.252363107850826,48.65980826065,80.46798162835661,1.8989990006579194e-61,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,48.00707380479634,28.745266610120183,1.6700862251837583,52.125873751211614,0.10089740974207857,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.82124866224721,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.15331433421645685,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,42.713810127479924,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.60818121125523,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,194.16418499287448,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),779.2322913583301,17.10567610578953,45.554018826218375,78.52371220351905,3.1274510209618455e-58,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,95.06699162445537,30.233254615925684,3.144451129465163,50.40384274765071,0.002788894217498974,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.76725357378518,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.6230584481367315,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,21.370621237277682,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),104.73355344344645,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.85392415226278,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),796.5452963818618,15.372210380941695,51.81722580178907,85.02163460102585,4.221289798489812e-66,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,90.34213311262727,26.494126357066662,3.409892890789007,50.741113247998044,0.0012820369132329186,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.97931580961118,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.6939323700466761,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,24.957196298342225,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.08853026669112,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.81393614375432,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),823.1547999569201,16.1525874824874,50.96117268204755,90.51986678213565,1.9020166630527185e-68,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,63.235782194277085,27.37984325481694,2.309574295431805,51.679715926592856,0.024941169798271795,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.69931322629918,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5538955240854353,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,36.98414356888775,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),93.83034577770164,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.89332819989068,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),801.3843776103564,16.980141860343355,47.195387659390946,68.11254752694732,9.202396041142596e-54,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,9.662330230972067,31.392872762203115,0.3077873855050778,50.87684745376233,0.7595006541739912,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.52503129083917,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.15944540161815385,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,30.38878313425817,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.58561764326757,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.13410023382136,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),801.5031115386066,18.55040858736369,43.20676322378045,73.22371554758323,7.442200150610584e-54,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,20.99386935828687,33.711967441994176,0.622742336068328,51.61160079650835,0.5361958677801266,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.45115413090389,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.20854968279485173,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,43.49901357162125,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),116.46222998622187,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.55342320269958,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),818.2041509406454,17.936816021376533,45.615908083437745,76.58528201687284,2.818467830800521e-57,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,39.82675975676895,32.2669975865999,1.2342877470976268,52.341014510801884,0.22260882420860154,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.23863709353134,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.1586981551193735,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,49.76886029927346,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),110.87580320130921,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.8368798305096,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),827.2717621819312,16.39823436608191,50.44883148475176,77.39218317252754,5.7140478603481195e-61,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,50.0077864867441,29.144622147571557,1.7158495393604183,50.66224986824476,0.09229976312171316,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),76.2643169108326,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,-0.04794998055218086,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,25.397795533846665,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.66284649406123,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.99075476812317,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),801.5212297186615,16.09433092291329,49.801463233090736,92.94858233866823,7.912810751998143e-69,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,33.05311351568076,27.037598635391692,1.222487024880045,51.86084798112739,0.2270504035076573,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.4175293032516,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.2599090378790617,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.394752780987815,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),92.47618149209009,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.44524841123126,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),799.956612133091,17.051426669925426,46.91435078239055,83.92704775453537,5.377289309702746e-62,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,7.006698237762897,29.654084627842444,0.23628104949779008,51.47465797518423,0.8141522851324038,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),86.24868906604068,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.0053922623596317585,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.30091663790312,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),102.0715363229277,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.88518300919844,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),796.2753097158469,16.72441973024789,47.611535859489244,76.6422172465892,1.1047484446395866e-58,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,75.37620396581319,30.067039286611312,2.5069380209769374,52.316467042855706,0.01532181390221448,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),76.86004270874571,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.32766822739319573,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.368779168991665,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.12266685390104,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.32216736280228,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),778.042130464617,17.571307084138134,44.2791265748788,77.9408036029047,5.246909346703687e-57,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,63.82626177474419,31.282213487745842,2.040337132784635,51.33401200290257,0.046476563912724714,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.19549684899307,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.37489686122871774,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.1719493735825,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),108.02944694554198,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.26387752684977,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),785.1756311962118,13.964758095900923,56.225508942162385,102.85758685274743,4.7797839602621337e-79,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,105.89745250215803,22.636925698510378,4.678084555851442,53.57764257148053,2.004806814942555e-5,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),84.73271629473696,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.425461452965765,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,44.22426799744438,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),75.84015537284706,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.28140337979684,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),811.9538044082497,14.459895589153655,56.152120836701954,81.4394738760256,6.932095112378964e-67,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,153.8300151226496,25.590841547078433,6.011135461866495,53.27036254866173,1.7098488761369563e-7,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.31276577499203,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.08972585080829695,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,46.85858703594712,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),86.69914514406419,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.72895423458826,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
fixed,NA,(Intercept),801.8614093590377,15.988524817728644,50.15230726413892,83.93783189960405,2.3712972118261336e-64,,100,25,800,100,100,80,40,0.2,200
fixed,NA,cat,131.67383713671222,27.823265348533923,4.732508405727096,51.72678405804297,1.7576269032148958e-5,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.04435587571486,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.006562777663818482,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.8548491458537,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.36760853152218,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.64190132672977,NA,NA,NA,NA,,100,25,800,100,100,80,40,0.2,200
fixed,NA,(Intercept),790.2433266046538,17.374591713696592,45.4826990830349,85.29957047165259,1.3684498363065733e-61,,100,25,800,0,100,80,40,0.2,200
fixed,NA,cat,-15.950328798958564,30.168513117202668,-0.5287078198714201,52.2318875747892,0.5992477441833841,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.23165594780424,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.17723518863816848,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.96191005563168,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.47724181378308,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.28042028453027,NA,NA,NA,NA,,100,25,800,0,100,80,40,0.2,200
fixed,NA,(Intercept),773.0059444556637,16.056057064193645,48.1441951386391,84.4129600455624,3.6964579337065045e-63,,100,25,800,10,100,80,40,0.2,200
fixed,NA,cat,4.003245389894665,27.930726160896484,0.1433276516633957,52.01817227367635,0.8865852030181469,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.80737182729685,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.20929011424219757,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,40.786558437837776,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.62778811173942,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.73770816844265,NA,NA,NA,NA,,100,25,800,10,100,80,40,0.2,200
fixed,NA,(Intercept),807.4603233865207,18.844292196686357,42.84906617657453,77.70185497712889,8.032968398855609e-56,,100,25,800,20,100,80,40,0.2,200
fixed,NA,cat,33.636154510043625,33.569135657033044,1.0019964426160772,51.200217289112544,0.32105748043670357,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.72982423204422,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.3012376497450661,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,37.83960567288517,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),116.25308497087654,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.07236671728282,NA,NA,NA,NA,,100,25,800,20,100,80,40,0.2,200
fixed,NA,(Intercept),816.7098437641507,17.177311811189696,47.54584726302326,76.1737457382931,2.1805840941749593e-58,,100,25,800,30,100,80,40,0.2,200
fixed,NA,cat,-0.8529464793108285,30.815910092982595,-0.02767876972437889,51.48656783344295,0.9780253648125476,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.33370218609055,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.4457106518094862,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,38.50572236710412,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),106.21626961281581,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.75399706926285,NA,NA,NA,NA,,100,25,800,30,100,80,40,0.2,200
fixed,NA,(Intercept),811.8263898944217,15.860503012383358,51.185412547166656,82.32644970470211,3.452596374258635e-64,,100,25,800,40,100,80,40,0.2,200
fixed,NA,cat,30.71010188623999,27.894415636570113,1.1009408580683246,52.579410684538274,0.2759370537808726,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.87788248244227,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.30163668744587735,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,45.54669502741393,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),95.19461669097647,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.22191006219865,NA,NA,NA,NA,,100,25,800,40,100,80,40,0.2,200
fixed,NA,(Intercept),811.356103475614,16.981644774093688,47.778416888885616,88.28334071255586,7.154155000125009e-65,,100,25,800,50,100,80,40,0.2,200
fixed,NA,cat,55.89668732065215,28.999819419784586,1.9274839788318707,51.27830801721363,0.059467356725602806,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.04497666118873,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.40247709434174006,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,34.363355951696455,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),99.85299703898274,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.53035864797525,NA,NA,NA,NA,,100,25,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),800.562715102428,17.055555008062658,46.93853203393139,79.46276689765635,1.0432621976720996e-59,,100,25,800,60,100,80,40,0.2,200
fixed,NA,cat,73.97606901733342,30.027571953776306,2.463604754031073,50.39869614889929,0.01721046271631957,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.60313707666994,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.13313718127794663,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,21.095331561768955,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),103.94489708286837,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.61298371680445,NA,NA,NA,NA,,100,25,800,60,100,80,40,0.2,200
fixed,NA,(Intercept),804.4877148649123,16.352685854168175,49.196060025812486,81.66002830882773,1.8514625586914353e-62,,100,25,800,70,100,80,40,0.2,200
fixed,NA,cat,34.57890304058786,28.875019312744158,1.1975369666792313,52.80549268855627,0.23644537194007456,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.57879890719344,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.22887992847623231,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,48.8294123086567,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),98.56097663868393,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,202.43003720328457,NA,NA,NA,NA,,100,25,800,70,100,80,40,0.2,200
fixed,NA,(Intercept),823.1243599415321,16.159541082471033,50.93735990030134,73.89155311452731,2.6463915931808206e-59,,100,25,800,80,100,80,40,0.2,200
fixed,NA,cat,93.70700979475352,29.15979350530181,3.213569045943888,50.843989497743195,0.002277736252893497,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),71.07982124484325,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.5271789846691677,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,subj_id,sd__cat,28.043046938078437,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),100.7066393554685,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.11435651201026,NA,NA,NA,NA,,100,25,800,80,100,80,40,0.2,200
fixed,NA,(Intercept),798.7138540004205,18.79213398072639,42.50256276480352,78.16215601973951,8.790123204964044e-56,,100,25,800,90,100,80,40,0.2,200
fixed,NA,cat,130.86698558044253,33.460028488452835,3.911143878003725,51.47614022388546,2.701780873915512e-4,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),88.0685951676145,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).cat,0.12463641442286955,NA,NA,NA,NA,,100,25,800,90,100,80,40,0.2,200
